response_text,count
"""고객님, 다이렉트 가입이 거절된 경우에도 오프라인으로 가입 가능하니 걱정하지 않으셔도 돼요. 필요하시면 언제든지 문의 주세요""",2
"""고객님, 다음 주 중에 다시 연락드리겠습니다. 제 번호 저장해 두셨다가 견적 문의 시 언제든지 연락 주셔도 좋습니다""",2
"""고객님, 고객 소개 시 성사되면 **최대 7%의 수수료**를 다음 날 지급해드립니다. 추가로 견적 의뢰하시면 **cu 상품권**도 드려요""",2
"""고객님, 가입이 거절된 경험이 있으시군요. 저희는 사고가 많으신 고객님도 오프라인으로 가입 가능하게 도와드립니다. 필요하시면 언제든지 연락 주시면 안내해드리겠습니다""",2
"""네, 고객님! 자동차를 판매할 때 저희에게 고객을 소개해 주시면, 자동차보험 가입 시 최대 7%의 광고비를 지급해드립니다. 절차는 간단합니다. 고객 정보를 주시면 저희가 연락드려 보험 가입을 진행합니다. 궁금한 점 있으시면 언제든지 문의주세요""",2
"""계약서는 고객님이 소개해주신 고객이 자동차보험을 가입한 후, 다음날 바로 발송해드리겠습니다. 추가 문의사항 있으시면 언제든지 말씀해주세요""",2
"""계약서는 고객님이 소개해 주신 고객이 가입하신 후, 다음 날 바로 발송해 드립니다. 추가 문의사항 있으시면 언제든지 말씀해 주세요""",2
"""계약서는 고객님께서 소개해 주신 고객이 보험 가입 후, 다음날 바로 발송해드립니다. 궁금하신 점 있으시면 언제든지 문의 주세요""",2
"""계약서는 고객님 소개 후 1~2일 이내에 발송해드리며, 수수료는 다음날 바로 지급됩니다. 추가 문의사항 있으시면 언제든지 말씀해 주세요""",2
"""계약 기간이 남아있으시더라도 저희와 연결해주시면, 보험 만기 시 재가입 시에 혜택을 드릴 수 있습니다. 더 궁금하신 점 있으신가요""",2
"""계약 기간이 남아있으시군요. 하지만, 저희는 기존 보험과 별개로 추가 수익을 드릴 수 있는 기회입니다. 관심 있으시면 문자로 더 자세한 정보 보내드릴게요""",2
"""계약 기간이 남아있으시군요! 현재 보험사가 있으시면 소개해주셔도 좋고, 나중에라도 저희와 함께 하시면 **혜택**을 드릴 수 있습니다. 문자로 자세한 내용도 보내드릴게요""",2
"""결정권자가 따로 계시다면, 그분께 저희 제안 내용을 전달해주시면 좋겠습니다. 필요하시면 추가 정보나 자료도 제공해드릴 수 있습니다""",2
"""견적은 보통 5분 이내에 제공해 드리며, 계약 진행은 고객님이 원하실 때 즉시 가능합니다. 필요한 서류를 준비해 주시면 빠르게 진행해 드릴게요""",2
"""견적은 보통 10분 내외로 빠르게 진행되며, 계약 후 처리 소요는 1~2일 정도입니다. 궁금하신 점 있으시면 언제든지 연락 주세요""",2
"""고객님 최종 부담액은 보험료에 따라 다르지만, 저희가 비교견적으로 최저가를 찾아드리니 걱정하지 않으셔도 됩니다. 견적을 받아보시면 정확한 금액 안내해드리겠습니다""",2
"""고객님께서 자동차를 구매하실 때, 저희에게 고객을 소개해 주시면 광고비를 드리는 프로그램입니다. 고객님이 소개해 주신 분이 보험 가입 시 혜택을 받으실 수 있습니다""",2
"""고객님께서 소개해주신 분이 보험 가입 시, **다이렉트 금액으로 진행**하고 **수수료는 최대 7%**로 다음날 지급됩니다. 자세한 내용은 문자로 보내드릴게요""",2
"""고객님께서 보험 가입 고객을 소개해주시면, **최대 7%의 광고비**를 다음날 바로 지급해드립니다. 또, 삼성과 제휴되어 있어 다이렉트 금액으로 진행해드려요""",2
"""고객님께서 내야 하는 금액은 없습니다. 저희가 다이렉트로 보험을 연결해드리면, 고객님은 저희와 계약을 통해 보험료를 절감할 수 있습니다. 소개해주시는 고객님에게는 광고비를 지급해드립니다. 궁금하신 점 더 있으시면 말씀해 주세요""",2
"""고객님께서 내셔야 하는 금액은 차량과 보험 조건에 따라 달라지지만, 저희가 제공하는 다이렉트 보험료는 일반 보험사보다 저렴합니다. 정확한 금액은 상담을 통해 안내해드릴 수 있습니다. 상담 원하시면 언제든지 말씀해 주세요""",2
"""고객님께서 고객을 소개해주시면, 성사 시 **최대 7% 광고비**를 익일 지급해드립니다. 추가로 **cu 상품권**도 드리고 있습니다""",2
"""고객님, 최종 부담액은 차량의 종류, 운전자의 나이, 운전 경력 등에 따라 달라집니다. 상담 후 견적 안내해드릴 수 있습니다. 궁금하신 점 있으시면 말씀해 주세요""",2
"""고객님, 차량 판매 시 고객을 저희에게 소개해주시면, 다이렉트 보험 가입으로 최대 7%의 수수료를 다음날 바로 지급해드립니다. 또한, 삼성과 제휴되어 있어 혜택이 더 있습니다. 자세한 절차는 안내 문자로 발송해드릴게요""",2
"""고객님, 제가 설명드린 내용은 자동차를 판매할 때 고객을 저희에게 소개해 주시면, 그에 대한 광고비를 지급해드린다는 뜻입니다. 더 궁금한 점이 있으시면 말씀해 주세요""",2
"""고객님, 제가 드린 말씀은 자동차보험을 소개해 주시면 수수료를 드린다는 내용입니다. 더 궁금한 점 있으시면 말씀해 주세요!""",2
"""고객님, 언제든지 편하실 때 연락 주시면 됩니다. 제가 바로 상담원 연결해드릴게요""",2
"""고객님, 저희는 자동차보험 비교견적을 제공하는 회사입니다. 딜러님이 고객을 소개해주시면 광고비를 지급하는 프로그램을 운영하고 있습니다. 자세한 내용 문자로 보내드릴게요""",2
"""고객님, 저희는 다이렉트 자동차보험을 통해 고객님께 혜택을 제공하며, 보험사와 협력하여 높은 수수료를 지급해드립니다. 고객님과의 상생을 위해 마련된 제도입니다""",2
"""고객님, 저희는 다이렉트 보험 상품의 경쟁력을 높이기 위해 높은 수수료를 제공하고 있습니다. 이를 통해 고객님들께 더 나은 혜택을 드리고자 합니다""",2
"""고객님, 저희는 다이렉트 보험 비교로 비용 절감과 더 나은 혜택을 제공하고 있습니다. 많은 딜러님들이 소개해 주셔서 체결율이 95% 이상이라 가능한 조건입니다. 도움이 필요하시면 언제든지 말씀해 주세요""",2
"""고객님, 저희는 공개된 딜러 정보를 기준으로 연락드렸습니다. 번호 저장해 두시면 견적 문의 시 빠르게 도와드리겠습니다""",2
"""고객님, 자동차보험을 소개해주시면 **최대 7%**의 수수료를 다음날 바로 지급해드립니다. 영업용 차량은 **5%**, 다이렉트 가입이 안 되는 고객님은 오프라인으로 **10%** 지급해드려요""",2
"""고객님, 자동차를 판매할 때 저희에게 고객을 소개해주시면, 소개해주신 고객이 보험에 가입할 경우 최대 7%의 수수료를 지급해드립니다. 지급은 다음날 바로 이루어집니다. 또한, 기존 차량은 5% 지급이 가능하고, 영업용 차량도 5% 지급됩니다. 다이렉트 가입이 불가능한 고객님은 오프라인으로 10%를 지급해드립니다. 더 궁금한 점 있으시면 말씀해 주세요!""",2
"""고객님, 자동차를 판매할 때 고객을 소개해주시면 최대 7%의 광고비를 지급해드리는 내용입니다. 더 궁금한 점 있으시면 말씀해 주세요""",2
"""고객님, 자동차를 판매할 때 고객을 소개해주시면 광고비를 지급하는 내용입니다. 최대 7%까지 지급되며, 다음날 바로 지급됩니다. 더 궁금하신 점 있으시면 말씀해 주세요""",2
"""고객님, 자동차를 판매하실 때 저희에게 고객을 소개해주시면, 소개해주신 고객이 보험 가입 시 **최대 7%의 수수료**를 지급해드립니다. 지급은 다음날 바로 이루어지구요. 또한, 영업용 차량의 경우는 **5% 지급**하고, 가입이 어려운 고객님은 오프라인으로 **10% 지급**해드려요. 이렇게 간단하게 진행됩니다! 추가 질문 있으신가요""",2
"""고객님, 자동차를 판매하실 때 저희 차집사에 고객을 소개해주시면 광고비를 지급해드린다는 뜻입니다. 더 궁금한 점이 있으시면 말씀해 주세요""",2
"""고객님, 제 번호 저장해 두시면 언제든지 견적 문의 주시면 됩니다. 빠르게 진행 도와드리겠습니다""",2
필요한 서류는 차량 등록증과 보험가입 내역서입니다. 이 두 가지 서류만 준비해 주시면 됩니다,2
필요한 서류는 차량 등록증과 보험 증권입니다. 간단하게 준비해 주시면 됩니다. 더 궁금한 점 있으시면 언제든지 말씀해 주세요,2
필요한 서류는 자동차 등록증과 보험 가입 내역서입니다. 간단하게 준비해주시면 됩니다,2
통화는 약 2~3분 정도 소요됩니다. 간단하게 설명드릴 내용이니 편하게 말씀해 주세요,2
통화는 약 2~3분 정도 소요될 예정입니다. 간단한 설명 드리겠습니다,2
추가 비용은 없습니다! 고객님이 소개해주신 보험가입자가 보험에 가입하시면 광고비가 지급되는 구조입니다. 걱정하지 않으셔도 됩니다,2
추가 비용은 없습니다! 고객님께서 소개해 주신 분이 가입하시면 약속된 수수료만 지급됩니다. 궁금한 점 더 있으시면 언제든지 문의 주세요,2
최종 부담액은 고객님이 선택한 보험상품에 따라 달라집니다. 보험료를 비교해드리면 정확한 금액을 안내해드릴 수 있습니다. 견적 의뢰해주시면 cu 모바일 상품권 5천원도 드립니다,2
최종 부담액은 고객님이 선택하신 보험 상품과 조건에 따라 달라지는데요. 상담 후 정확한 금액을 안내해드릴 수 있습니다. 견적 비교를 원하시면 말씀해 주세요,2
최종 부담액은 고객님의 차량과 보험 조건에 따라 다릅니다. 상담 후 정확한 금액 안내해드릴 수 있습니다. 언제든지 연락 주시면 자세히 안내해드릴게요,2
"""견적은 고객님이 요청해주시면 **즉시** 진행해드리고, 보통 **24시간 이내**에 받아보실 수 있습니다. 언제든지 연락주시면 빠르게 도와드릴게요""",2
최대 **24시간 이내**에 처리해드립니다. 추가 문의 있으시면 말씀해 주세요!,2
체결율은 95% 이상입니다. 많은 분들이 함께 하고 계셔서 믿고 이용하실 수 있습니다,2
체결율은 95% 이상입니다. 많은 분들이 함께 하고 계세요,2
체결율은 95% 이상입니다. 많은 고객님들이 만족하고 계십니다!,2
체결율은 **95% 이상**입니다. 많은 분들이 함께 하고 계신 만큼 신뢰할 수 있는 프로그램입니다,2
체결율은 **95% 이상**입니다. 많은 분들이 함께 하고 계셔서 신뢰할 수 있습니다,2
체결율은 **95% 이상**입니다. 많은 분들이 함께 하고 계셔서 믿을 수 있는 시스템입니다,2
체결율은 **95% 이상**으로 매우 높은 편입니다. 많은 분들이 함께 하고 계세요,2
체결율은 **95% 이상**으로 많은 분들이 함께 하고 계십니다. 이 점도 큰 장점이니 많은 문의 부탁드립니다,2
처리 시간은 보통 1~2일 정도 소요됩니다. 고객님이 소개해주신 후 빠르게 진행되니 걱정하지 않으셔도 됩니다,2
최종 부담액은 고객님의 차량 정보와 보험 조건에 따라 달라집니다. 견적 의뢰해주시면 상세히 안내해드리겠습니다,2
"""견적은 고객님께서 요청해주시면 **즉시** 진행 가능하며, 보통 **10분 이내**에 결과를 받아보실 수 있습니다""",2
"""견적은 고객님께서 연락주시면 즉시 진행해드리며, 보통 10분 이내에 받아보실 수 있습니다. 언제든지 문의주세요""",2
"""견적은 고객님께서 연락주시면 즉시 진행해드리며, 보통 10분 내외로 빠르게 안내 가능합니다. 언제든지 문의 주세요""",2
"""견적은 간단하게 1~2분 내에 진행 가능하고, 계약은 고객님이 원하시는 시간에 맞춰 처리해드립니다. 보통 1~2일 이내에 완료되니 걱정하지 않으셔도 됩니다""",2
"""견적 의뢰 후 전문 상담원이 **빠른 시일 내**에 연락드리며, 계약은 보통 **1~2일** 내에 처리됩니다. 고객님께서 원하신다면 자세한 사항 안내해드릴게요""",2
"""견적 요청하시면 **1시간 이내**에 결과를 드리고, 계약은 간단한 서류 작성 후 **즉시 완료**됩니다. 빠르게 진행해드리니 걱정하지 않으셔도 됩니다""",2
