original_utterance,normalized_utterance,chatbot_response,locale,audio_s3_uri,response_hash,utterance_hash,approval_type,approved_by,input_text,response_text,intent
어 보험료가 비쌀 텐데요?,,"""보험료가 비쌀 수 있지만, 저희 차집사에서는 다양한 비교견적을 통해 고객님께 최적의 금액을 찾아드립니다. 소개하신 고객이 가입하시면 보험료의 7%를 드립니다. 도움이 필요하시면 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/907f465c2280df6f.wav,907f465c2280df6f,5b0c2106ae01934b,chatbot_response,batch_approval_script,어 보험료가 비쌀 텐데요?,"""보험료가 비쌀 수 있지만, 저희 차집사에서는 다양한 비교견적을 통해 고객님께 최적의 금액을 찾아드립니다. 소개하신 고객이 가입하시면 보험료의 7%를 드립니다. 도움이 필요하시면 언제든지 말씀해 주세요""",other
보험료가 비쌀 텐데요,,"""보험료는 다이렉트로 진행하시면 **비교견적**으로 **저렴하게** 제공됩니다. 소개해주신 고객님이 다이렉트 보험에 가입하실 경우, **보험료의 7%**를 딜러님께 지급해드립니다.""",ko-KR,s3://tts-bucket-250810/ko-KR/396476719040f05e.wav,396476719040f05e,64d9f75aa2c42282,chatbot_response,batch_approval_script,보험료가 비쌀 텐데요,"""보험료는 다이렉트로 진행하시면 **비교견적**으로 **저렴하게** 제공됩니다. 소개해주신 고객님이 다이렉트 보험에 가입하실 경우, **보험료의 7%**를 딜러님께 지급해드립니다.""",other
혹시 보험료가 비쌀 텐데요?,,"""보험료는 다이렉트로 진행할 경우 **경쟁력 있는 금액**으로 제공됩니다. 또한, 소개해주시면 보험료의 **7%를 딜러님께 지급**해드립니다. 관심 있으시면 더 자세히 안내해드릴게요""",ko-KR,s3://tts-bucket-250810/ko-KR/0172424629bfa8a0.wav,0172424629bfa8a0,88427f5c70851210,chatbot_response,batch_approval_script,혹시 보험료가 비쌀 텐데요?,"""보험료는 다이렉트로 진행할 경우 **경쟁력 있는 금액**으로 제공됩니다. 또한, 소개해주시면 보험료의 **7%를 딜러님께 지급**해드립니다. 관심 있으시면 더 자세히 안내해드릴게요""",other
혹시 최종 부담액이 얼마인지요,,"""보험료는 차량 종류와 연식에 따라 달라지는데요, 비교견적 후에 정확한 최종 부담액을 안내해드릴 수 있습니다. 상담 신청하시면 cu 상품권도 드려요""",ko-KR,s3://tts-bucket-250810/ko-KR/975c927c79476986.wav,975c927c79476986,775c1882d766a3b6,chatbot_response,batch_approval_script,혹시 최종 부담액이 얼마인지요,"""보험료는 차량 종류와 연식에 따라 달라지는데요, 비교견적 후에 정확한 최종 부담액을 안내해드릴 수 있습니다. 상담 신청하시면 cu 상품권도 드려요""",other
잠깐만 보험료가 비쌀 텐데요?,,"""보험료에 대한 걱정은 필요 없습니다! 저희는 여러 보험사의 최저가를 비교해드리니, 고객님께 맞는 최적의 가격을 찾아드릴 수 있습니다. 관심 있으시면 더 자세히 안내해드릴게요""",ko-KR,s3://tts-bucket-250810/ko-KR/e9d77dc723ec6ecd.wav,e9d77dc723ec6ecd,a2e7e8a676936fd0,chatbot_response,batch_approval_script,잠깐만 보험료가 비쌀 텐데요?,"""보험료에 대한 걱정은 필요 없습니다! 저희는 여러 보험사의 최저가를 비교해드리니, 고객님께 맞는 최적의 가격을 찾아드릴 수 있습니다. 관심 있으시면 더 자세히 안내해드릴게요""",other
필요한 서류가 뭐예요,,"""서류는 간단합니다! 고객의 차량 등록증과 보험증권, 그리고 판매자 정보만 필요합니다. 추가로 궁금한 점 있으면 언제든지 말씀해 주세요!""",ko-KR,s3://tts-bucket-250810/ko-KR/ca6f70136fbf6f6f.wav,ca6f70136fbf6f6f,5c1e2d55d79200ed,chatbot_response,batch_approval_script,필요한 서류가 뭐예요,"""서류는 간단합니다! 고객의 차량 등록증과 보험증권, 그리고 판매자 정보만 필요합니다. 추가로 궁금한 점 있으면 언제든지 말씀해 주세요!""",other
잠깐만 세금 처리는 어떻게 되는지요,,"""세금 처리는 광고비 지급 시 **원천징수** 방식으로 진행됩니다. 즉, 지급 금액에서 세금을 공제한 후 지급됩니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/4723e69274a6f3e9.wav,4723e69274a6f3e9,53e211d997cc67ec,chatbot_response,batch_approval_script,잠깐만 세금 처리는 어떻게 되는지요,"""세금 처리는 광고비 지급 시 **원천징수** 방식으로 진행됩니다. 즉, 지급 금액에서 세금을 공제한 후 지급됩니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",other
음 세금 처리는 어떻게 되는지요,,"""세금 처리는 소개료 지급 시 원천징수 방식으로 진행됩니다. 지급액에서 세금을 공제한 후, 나머지 금액을 지급해드립니다. 추가적인 세금 관련 사항은 언제든지 문의해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/3326f4df4e50c40c.wav,3326f4df4e50c40c,9925bbe4cc2b6e1d,chatbot_response,batch_approval_script,음 세금 처리는 어떻게 되는지요,"""세금 처리는 소개료 지급 시 원천징수 방식으로 진행됩니다. 지급액에서 세금을 공제한 후, 나머지 금액을 지급해드립니다. 추가적인 세금 관련 사항은 언제든지 문의해 주세요""",other
혹시 세금 처리는 어떻게 되는지요,,"""세금 처리는 저희가 직접 진행하지 않지만, 광고비 지급 시 세금계산서 발행이 가능합니다. 자세한 내용은 상담원과 확인해보시면 좋습니다. 감사합니다""",ko-KR,s3://tts-bucket-250810/ko-KR/f50c548d1f424fc9.wav,f50c548d1f424fc9,d0a37c803817a9f8,chatbot_response,batch_approval_script,혹시 세금 처리는 어떻게 되는지요,"""세금 처리는 저희가 직접 진행하지 않지만, 광고비 지급 시 세금계산서 발행이 가능합니다. 자세한 내용은 상담원과 확인해보시면 좋습니다. 감사합니다""",other
잠깐만 세금은 어떻게 되나요?,,"""세금은 보험료에 포함되어 있으며, 다이렉트 보험 가입 시 세금이 자동으로 계산됩니다. 추가로 궁금한 사항이 있으시면 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/479f8672d95b4ff1.wav,479f8672d95b4ff1,7fe680c390dfb091,chatbot_response,batch_approval_script,잠깐만 세금은 어떻게 되나요?,"""세금은 보험료에 포함되어 있으며, 다이렉트 보험 가입 시 세금이 자동으로 계산됩니다. 추가로 궁금한 사항이 있으시면 언제든지 말씀해 주세요""",other
실례지만 세금은 어떻게 되나요?,,"""세금은 소개료에서 원천징수되어 지급됩니다. 즉, 보험료의 7%에서 세금이 차감된 금액이 지급됩니다. 추가 문의 있으시면 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/673e6533d50760c1.wav,673e6533d50760c1,662ed7cd5bb35d78,chatbot_response,batch_approval_script,실례지만 세금은 어떻게 되나요?,"""세금은 소개료에서 원천징수되어 지급됩니다. 즉, 보험료의 7%에서 세금이 차감된 금액이 지급됩니다. 추가 문의 있으시면 언제든지 말씀해 주세요""",other
실례지만 7% 산정 기준이 어떻게 되나요,,"""소개료 7%는 고객님이 가입한 보험료의 7%로 산정됩니다. 예를 들어, 보험료가 100만 원이면 7만 원이 소개료로 지급됩니다""",ko-KR,s3://tts-bucket-250810/ko-KR/15d9bef099abc004.wav,15d9bef099abc004,267a3feb709dddbc,chatbot_response,batch_approval_script,실례지만 7% 산정 기준이 어떻게 되나요,"""소개료 7%는 고객님이 가입한 보험료의 7%로 산정됩니다. 예를 들어, 보험료가 100만 원이면 7만 원이 소개료로 지급됩니다""",fee_question
죄송하지만 7% 산정 기준이 어떻게 되나요,,"""소개료 7%는 고객이 가입한 보험료의 7%로 산정됩니다. 예를 들어, 고객이 100만 원의 보험료로 가입하면 7만 원을 지급해드립니다. 추가 질문 있으시면 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/103259351d3b61aa.wav,103259351d3b61aa,f442526590763a58,chatbot_response,batch_approval_script,죄송하지만 7% 산정 기준이 어떻게 되나요,"""소개료 7%는 고객이 가입한 보험료의 7%로 산정됩니다. 예를 들어, 고객이 100만 원의 보험료로 가입하면 7만 원을 지급해드립니다. 추가 질문 있으시면 말씀해 주세요""",fee_question
죄송하지만 왜 7%인지 근거가 있을까요,,"""소개료 7%는 저희 차집사에서 제공하는 보험료의 일정 비율로, 업계 평균에 맞춰 설정된 것입니다. 고객님들께서 직접 보험을 가입하실 때, 더 저렴한 금액으로 혜택을 드릴 수 있어요. 추가 궁금하신 점 있으시면 언제든지 문의해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/8aaad5993c2f8b92.wav,8aaad5993c2f8b92,332b11de704bf656,chatbot_response,batch_approval_script,죄송하지만 왜 7%인지 근거가 있을까요,"""소개료 7%는 저희 차집사에서 제공하는 보험료의 일정 비율로, 업계 평균에 맞춰 설정된 것입니다. 고객님들께서 직접 보험을 가입하실 때, 더 저렴한 금액으로 혜택을 드릴 수 있어요. 추가 궁금하신 점 있으시면 언제든지 문의해 주세요""",fee_question
어 7% 산정 기준이 어떻게 되나요,,"""소개료는 고객님이 가입한 보험료의 **7%**로 산정됩니다. 예를 들어, 고객님 보험료가 100만 원이면, 딜러님께는 7만 원이 지급됩니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/5dc1999840cd3e79.wav,5dc1999840cd3e79,15f6198c1c06fa73,chatbot_response,batch_approval_script,어 7% 산정 기준이 어떻게 되나요,"""소개료는 고객님이 가입한 보험료의 **7%**로 산정됩니다. 예를 들어, 고객님 보험료가 100만 원이면, 딜러님께는 7만 원이 지급됩니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",fee_question
세금 처리는 어떻게 되는지요,,"""소개료는 보험료의 7%로 지급되며, 세금 처리는 딜러님께서 신고하셔야 합니다. 더 궁금한 점 있으신가요""",ko-KR,s3://tts-bucket-250810/ko-KR/ed8688652e92ee4d.wav,ed8688652e92ee4d,9d1a70cc570f8357,chatbot_response,batch_approval_script,세금 처리는 어떻게 되는지요,"""소개료는 보험료의 7%로 지급되며, 세금 처리는 딜러님께서 신고하셔야 합니다. 더 궁금한 점 있으신가요""",other
음 세금은 어떻게 되나요?,,"""소개료는 보험료의 7%로 지급되며, 세금은 별도로 발생할 수 있습니다. 자세한 사항은 추후 안내드리겠습니다""",ko-KR,s3://tts-bucket-250810/ko-KR/a148aba12a6ec451.wav,a148aba12a6ec451,5cff3586f72fe4db,chatbot_response,batch_approval_script,음 세금은 어떻게 되나요?,"""소개료는 보험료의 7%로 지급되며, 세금은 별도로 발생할 수 있습니다. 자세한 사항은 추후 안내드리겠습니다""",other
죄송하지만 세금은 어떻게 되나요?,,"""소개료는 보험료의 7%를 지급해드리며, 세금은 별도로 적용됩니다. 자세한 내용은 문자로 안내해드리겠습니다""",ko-KR,s3://tts-bucket-250810/ko-KR/1ae27cce638db091.wav,1ae27cce638db091,e86772428f136c18,chatbot_response,batch_approval_script,죄송하지만 세금은 어떻게 되나요?,"""소개료는 보험료의 7%를 지급해드리며, 세금은 별도로 적용됩니다. 자세한 내용은 문자로 안내해드리겠습니다""",other
세금은 어떻게 되나요,,"""소개료는 세금이 포함된 금액으로 지급되며, 세금 관련 문의는 세무사와 상담하시는 것이 좋습니다. 궁금한 점 있으면 언제든지 말씀해 주세요!""",ko-KR,s3://tts-bucket-250810/ko-KR/c111d530fb4cf1a3.wav,c111d530fb4cf1a3,34a0a4738087b6f6,chatbot_response,batch_approval_script,세금은 어떻게 되나요,"""소개료는 세금이 포함된 금액으로 지급되며, 세금 관련 문의는 세무사와 상담하시는 것이 좋습니다. 궁금한 점 있으면 언제든지 말씀해 주세요!""",other
어 혜택이 뭐가 있나요?,,"""소개해주신 고객이 가입하면 **최대 7% 수수료**를 지급해드리며, 다음날 바로 지급됩니다. 삼성과 제휴도 되어있고, 영업용 차량은 **5% 지급**이 가능합니다""",ko-KR,s3://tts-bucket-250810/ko-KR/922c4bf1044e4f6c.wav,922c4bf1044e4f6c,0a71ad0a02a0dcdf,chatbot_response,batch_approval_script,어 혜택이 뭐가 있나요?,"""소개해주신 고객이 가입하면 **최대 7% 수수료**를 지급해드리며, 다음날 바로 지급됩니다. 삼성과 제휴도 되어있고, 영업용 차량은 **5% 지급**이 가능합니다""",other
실례지만 수수료가 정확히 얼마인지 궁금해요,,"""수수료는 고객님이 소개해주신 보험 가입이 성사될 경우, 최대 7%를 지급해드립니다. 기존 차량에 대해서는 5%입니다. 추가로 궁금한 점 있으시면 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/be7d192ca84774ff.wav,be7d192ca84774ff,f27f962bc348a19b,chatbot_response,batch_approval_script,실례지만 수수료가 정확히 얼마인지 궁금해요,"""수수료는 고객님이 소개해주신 보험 가입이 성사될 경우, 최대 7%를 지급해드립니다. 기존 차량에 대해서는 5%입니다. 추가로 궁금한 점 있으시면 말씀해 주세요""",fee_question
수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,,"""수수료는 익일 오후에 바로 지급되며, 증빙은 요청하시면 발급해드립니다. 필요한 경우 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/87f9ec4387998172.wav,87f9ec4387998172,1d543dde4ba7132f,chatbot_response,batch_approval_script,수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,"""수수료는 익일 오후에 바로 지급되며, 증빙은 요청하시면 발급해드립니다. 필요한 경우 언제든지 말씀해 주세요""",fee_question
지금은 수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,,"""수수료는 익일 오후에 바로 지급되며, 지급 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/ecce044aa42d83f9.wav,ecce044aa42d83f9,e1b994fa9938b7f8,chatbot_response,batch_approval_script,지금은 수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,"""수수료는 익일 오후에 바로 지급되며, 지급 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""",fee_question
죄송하지만 수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,,"""수수료는 익일 오후에 바로 지급해드리고 있으며, 증빙 발급 가능합니다. 추가적인 질문이 있으시면 언제든지 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/820bcb96ec15e536.wav,820bcb96ec15e536,fa01090349838b9d,chatbot_response,batch_approval_script,죄송하지만 수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,"""수수료는 익일 오후에 바로 지급해드리고 있으며, 증빙 발급 가능합니다. 추가적인 질문이 있으시면 언제든지 말씀해 주세요""",fee_question
실례지만 수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,,"""수수료는 익일 오후에 바로 지급해드리며, 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""",ko-KR,s3://tts-bucket-250810/ko-KR/773168dd70e838d9.wav,773168dd70e838d9,6a5d1db3ac564ab2,chatbot_response,batch_approval_script,실례지만 수수료 지급 시점과 증빙 발급 가능 여부 알려주세요,"""수수료는 익일 오후에 바로 지급해드리며, 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""",fee_question
