_id,question,answer
249,"앞차 물체가 떨어져 입은 차량 피해도 보상되나","물체를 떨어뜨린 앞차량 번호를 알고 있다면 경찰서 신고 후 가해 차량 자동차보험의 대물배상에서 처리를 받을 수도 있지만, 앞차량에 대한 정보를 모를 경우는 본인이 가입한 자기차량손해에서 보상을 받아야 합니다. 자기차량손해로 보상을 받을 경우, 전방주시태만 등의 본인 과실이 인정된다면 보험처리된 금액에 따라서 보험료 할증이나 할인 유예가 될 수 있으며, 내 과실이 없을 경우에는 1년간 보험료 할인이 유예 됩니다. 또한 자기차량손해로 처리 받을 경우는 보험 가입시 설정한 자기부담금을 부담해야 합니다."
250,"무보험차상해 보상 내용은","보험회사는 피보험자가 무보험자동차에 의하여 생긴 사고로 죽거나 다쳤을 때에, 그 손해에 대하여 배상의무자가 있을 경우 이 약관에서 정한 바에 따라 보상합니다.
보상한도 : 피보험자 1 인당 2 억원  
지급보험금의 계산
보험금 지급기준에 의해
산출한 금액
+
비용
-
공제금액
[공제금액]
대인배상Ⅰ( 책임공제 및 정부보장사업을 포함) 에 의하여 지급될 수 있는 금액
자기신체사고에 의하여 지급될 수 있는 금액( 단, 자기신체사고 보험금의 청구를 포기한 경우에는 공제하지 아니함)
배상의무자의 대인배상Ⅱ나 공제계약에 의하여 지급될 수 있는 금액
피보험자가 탑승중인 자동차가 가입한 자동차보험의 대인배상Ⅱ나 공제계약에 의하여 지급될 수 있는 금액
피보험자가 배상의무자로부터 이미 지급받은 손해배상액
배상의무자가 아닌 제3자가 부담할 금액으로 피보험자가 이미 지급 받은 금액"
251,"대리운전자 및 차량 소유자가 다친 경우 보상은","대리운전자가 사고를 내어 운전자 본인 또는 차량 소유자가 죽거나 다칠 때는 아래와 같이 보상됩니다.
대리운전자는 대리운전자보험의 자기신체사고에서 보상을 하며 차량 소유자가 대리운전자에 대하여 별도로 보상할 책임은 없습니다. 만약 대리운전자가 무보험 상태라면 보상을 받기 힘듭니다.
차량 소유자는 대리운전자보험의 대인배상Ⅱ에서 보상을 받을 수 있습니다. 만약 대리운전자가 무보험 상태이거나 배상 능력이 없다면 차량 소유자는 본인이 가입한 자동차보험의 가입 조건에 따라 보상 유무가 달라질 수 있습니다."
253,"이륜 차량을 도난 당한 경우 보상되나","이륜차의 자동차보험을 종합보험으로 가입하여 자기차량손해 담보에 가입되어 있다면 보상처리가 가능합니다."
254,"개인용 자동차보험이란","자동차보험이란 피보험자가 피보험자동차를 소유, 사용, 관리하는 과정에서 발생하는 사고로 인하여 다른 사람(타인)의 신체를 사상하거나 남의 재물을 멸실, 파손 또는 오손시켜 법률상 손해배상책임을 짐으로써 입은 손해와 피보험자 자신이 죽거나 다침으로써 입은 손해 및 피보험자동차 자체에 발생한 손해를 보상하는 보험입니다.
  자동차보험 상품 중에서 절반 이상을 차지하는 개인용 자동차보험은 차량소유자가 개인인 자가용승용차로 가입할 때 선택할 수 있는 상품입니다. 참고로 승용자동차의 범위는 법정승차정원 6인 이하의 일반형 승용자동차, 법정승차정원 7인 이상 10인 이하의 다인승 전방(비전방)조종자동차입니다."
255,"차량 변경을 보험사에 통보하지 않고 사고를 낸 경우","보험기간 중 차량을 대체한 경우에는 그 사실을 보험회사에 알리고 보험회사의 승인을 받아야만 보험계약이 대체한 신차량에 승계가 됩니다. 그러나 이러한 보험계약의 승계 처리없이 대체된 신차량이 야기한 사고에 대해서는 보험처리가 되지 않습니다. 따라서 차량 변경을 한 경우에는 반드시 보험사에 통보하여 차량 승계처리가 이루어지도록 해야 합니다."
256,"피해자의 요구액이 터무니없이 높은데","교통사고 가해자는 민사상의 책임(민법 제750조, 자동차손해배상보장법 제3조)인 손해배상책임, 형사상의 책임(형법 제368조), 행정상의 책임(운전면허의 취소, 정지처분 및 자동차의 사용정지처분)을 지게 됩니다.
  가해자가 자동차 종합보험(책임보험+대인배상II 무한+대물배상 2천만원 이상)에 가입되어 있다면 자동차손해배상보장법상의 처벌의 특례를 적용받아 형사상의 책임을 지지 않아도 됩니다. 그리고, 민사상의 책임은 보험회사에서 교통사고로 인한 통상적인 모든 손해를 약관 기준에 따라 보상하므로 가해자가 별도로 손해를 배상하지 않아도 됩니다.
  그러나, 사망사고, 뺑소니사고 및 10대 중과실 사고의 경우에는 종합보험에 가입되어 있어도 형사상의 책임도 지게 됩니다. 형사 합의는 가해자의 의무사항은 아니지만, 가해자가 형사처벌을 가볍게 받기 위한 목적으로 진행하게 됩니다. 이는 형법 제268조(반의사불벌죄)에 의거 피해자의 의사와 반해서 가해자를 처벌하지 않는다는 법조항에 의한 것입니다. 형사 합의 과정에서 피해자가 너무 많은 금액을 요구할 경우 가해자는 공탁이라는 제도를 이용할 수 있습니다. 가해자가 법원에 일정수준의 공탁금을 예치하면, 합의한 효력에는 미치지 못하지만 합의 의사가 있다고 인정되어 정상참작이 될 수 있습니다."
257,"차량에 석유나 가스 싣고 다니면 보험사에 알려야 하나","11인승 이상 승합차 또는 화물차에 석유, 가스류, 화약류 등 폭발성, 인화성이 있는 위험물질을 적재하는 경우 보험사에 알려서 위험물적재 특별요율을 적용해야 합니다. 모든 보험사가 동일하게 책임보험을 제외한 가입담보의 130%를 부과하고 있습니다. 보험기간 도중에 위험물 적재에 대해 변동이 있다면 보험사에 통보해서 추가보험료 납입 또 차액보험료 환급으로 처리 요청하시면 됩니다."
258,"차량 일부 부품 도난도 자동차보험에서 보상되나","자동차보험 약관에 의하면 "피보험자동차의 일부 부분품, 부속기계 장치만의 도난으로 인한 손해"는 보상되지 않는 손해로 규정하고 있습니다. 이는 보험사고 발생사실의 입증, 객관적인 손해액산정 등이 곤란하기 때문에 보험회사와 피보험자(보험계약자)사이의 분쟁을 사전에 막기 위하여, 약관에서 이를 보상하지 않는 손해로 규정하고 있습니다. 하지만 차량의 전부 도난 후에 차량을 찾았을 때 일부 부품이 도난 당한 경우는 보상을 받을 수 있습니다."
259,"법률비용특약이 가장 좋은 보험사는 어디인가","특약보험료의 산출조건을 일치시켜 비교할 수 없기 때문에 특약보험료만을 비교하여 가장 유리한 곳을 확인해 드리기는 어렵습니다. 또한 자동차보험의 보험료는 다양한 요소에 의해 산출되기 때문에 특정 특약이나 특정 담보가 저렴하다고 전체 보험료가 저렴한 것은 아닙니다. 결국 특정 보험사의 법률비용특약 보험료가 가장 저렴하다고 해도 전체보험료가 가장 저렴하지 않다면 특약보험료만 저렴한 것은 자동차보험의 선택에 큰 의미를 가질 수 없습니다."
260,"자동차보험 가입시 회사에서 운전직 근무경력 인정되나","회사에서 운전직으로 근무하셨다면 근무기간을 보험가입경력으로 인정받을 수 있습니다. 다만 운전직으로 근무하였음을 증명할 수 있는 재직증명서를 제출하여야 합니다. 다만, 보험가입경력 3년 이상 부터는 가입경력에 따른 보험료 차이는 없으므로 운전직 근무경력을 제외했을 때 보험가입경력이 3년 이상이라면 근무경력을 인정 받을 필요가 없습니다.
  보험가입경력 1년 미만, 2년 미만, 3년 미만에 해당하는 보험료 차이는 가입시점과 보험사별로 다르기 때문에 비교견적 후 가장 유리한 보험사로 가입하면 됩니다."
262,"화물차에서 승용차 추가시 할인할증 승계되나","추가하는 차량이 10인승 이하 승용차, 경승합, 경화물, 4종화물(1톤이하 화물차량)중에 해당한다면 현재 가입중인 위 차량의 보험에서 가장 유리한 할인할증률로 승계받을 수 있습니다. 만약 위 차량으로 가입중인 보험이 없다면 기본 11등급으로 적용됩니다."
263,"한방치료 비용도 자동차보험에서 보상되나","교통사고 피해자가 병원에서 치료를 받을 시에는 본인이 원하는 병원에서 치료를 받는 것이 원칙이며, 한방병원 역시 병원으로서 보상처리가 가능합니다. 다만, 보험사와 협정이 되어 있지 않은 일부 소규모의 한의원은 보험사에서 지불보증이 되지 않을 수 있으며, 이런 경우 보상담당자와 협의가 되면 피해자가 치료비를 먼저 부담한 후에 차후에 보험사에 청구를 하는 것은 가능할 수 있습니다.
  치료에 한약을 사용할 경우에는, 치료에 직접적인 인과관계가 있다고 판단될 경우에만 보험사에서 보상을 받을 수 있으며, 치료를 보조하는 의미로 사용할 경우에는 보상처리가 불가능합니다."
264,"치료나 차량수리 전 자동차보험의 보험금을 받을 수 있나","피해 사실이 명백하고 사고로 인한 손해액을 증명할 수 있는 서류(진단서, 파손 부위의 사진자료, 수리 견적서 등)가 있다면, 치료나 차량수리 전에 보험금을 받을 수도 있습니다. 다만 합의가 이루어진 후에 보험금이 지급되기 때문에 예상했던 금액보다 치료비나 차량 수리비가 초과될 경우에는 보험사로부터 초과된 금액을 받기 어려울 수 있으므로 합의시에 신중하게 판단해야 합니다."
266,"자동차영업소에서 보험료 영수증 요구하면 어떻게 하나","인슈넷FC 가입자라면 대표전화(1688-1100)로 전화해서 보험료영수증 또는 자동차보험가입증명서를 요청하면 팩스를 통해 자동차영업소로 즉시 발송해 드립니다. 인슈넷FC 가입자가 아니라면 가입한 보험사의 콜센타로 요청하면 보험료 영수증을 곧바로 받을 수 있습니다."
267,"외국에서 타인명의로 자동차보험 가입한 경우 경력 인정되나","국내 보험사는 차주가 본인 명의로 가입한 보험가입경력만 인정하며, 함께 운전할 수 있는 운전자로서의 경력은 보험가입경력으로 인정하지 않습니다. 따라서 본인 명의가 아닌 타인 명의로 보험에 가입하였다면 보험가입경력으로 인정받을 수 없습니다."
268,"자동차보험을 2대 이상 가입하면 할인 혜택이 없나","자동차보험에서는 2대 이상 차량을 가입하더라도 별도의 보험료 할인 혜택은 없습니다."
